"region","party","Year=2006"
"2518 Övertorneå","Miljöpartiet",2.7
"2518 Övertorneå","Socialdemokraterna",43.9
"2518 Övertorneå","Vänsterpartiet",11.7
"2518 Övertorneå","Sverigedemokraterna",1.0
"2518 Övertorneå","övriga partier",5.3
"2518 Övertorneå","ogiltiga valsedlar",..
"2518 Övertorneå","ej röstande",..
"2521 Pajala","Moderaterna",10.0
"2521 Pajala","Centerpartiet",4.8
"2521 Pajala","Folkpartiet",2.2
"2521 Pajala","Kristdemokraterna",5.6
"2521 Pajala","Miljöpartiet",2.1
"2521 Pajala","Socialdemokraterna",45.9
"2521 Pajala","Vänsterpartiet",22.8
"2521 Pajala","Sverigedemokraterna",1.4
"2521 Pajala","övriga partier",5.2
"2521 Pajala","ogiltiga valsedlar",..
"2521 Pajala","ej röstande",..
"2523 Gällivare","Moderaterna",11.9
"2523 Gällivare","Centerpartiet",2.6
"2523 Gällivare","Folkpartiet",2.4
"2523 Gällivare","Kristdemokraterna",2.8
"2523 Gällivare","Miljöpartiet",2.9
"2523 Gällivare","Socialdemokraterna",52.8
"2523 Gällivare","Vänsterpartiet",17.8
"2523 Gällivare","Sverigedemokraterna",2.3
"2523 Gällivare","övriga partier",4.4
"2523 Gällivare","ogiltiga valsedlar",..
"2523 Gällivare","ej röstande",..
"2560 Älvsbyn","Moderaterna",7.8
"2560 Älvsbyn","Centerpartiet",8.6
"2560 Älvsbyn","Folkpartiet",3.1
"2560 Älvsbyn","Kristdemokraterna",4.7
"2560 Älvsbyn","Miljöpartiet",2.1
"2560 Älvsbyn","Socialdemokraterna",56.7
"2560 Älvsbyn","Vänsterpartiet",11.3
"2560 Älvsbyn","Sverigedemokraterna",1.6
"2560 Älvsbyn","övriga partier",4.4
"2560 Älvsbyn","ogiltiga valsedlar",..
"2560 Älvsbyn","ej röstande",..
"2580 Luleå","Moderaterna",17.0
"2580 Luleå","Centerpartiet",6.6
"2580 Luleå","Folkpartiet",6.0
"2580 Luleå","Kristdemokraterna",4.4
"2580 Luleå","Miljöpartiet",5.7
"2580 Luleå","Socialdemokraterna",47.0
"2580 Luleå","Vänsterpartiet",8.5
"2580 Luleå","Sverigedemokraterna",1.3
"2580 Luleå","övriga partier",3.5
"2580 Luleå","ogiltiga valsedlar",..
"2580 Luleå","ej röstande",..
"2581 Piteå","Moderaterna",10.5
"2581 Piteå","Centerpartiet",7.1
"2581 Piteå","Folkpartiet",4.0
"2581 Piteå","Kristdemokraterna",5.1
"2581 Piteå","Miljöpartiet",3.8
"2581 Piteå","Socialdemokraterna",56.7
"2581 Piteå","Vänsterpartiet",8.5
"2581 Piteå","Sverigedemokraterna",0.8
"2581 Piteå","övriga partier",3.6
"2581 Piteå","ogiltiga valsedlar",..
"2581 Piteå","ej röstande",..
"2582 Boden","Moderaterna",18.0
"2582 Boden","Centerpartiet",5.5
"2582 Boden","Folkpartiet",4.2
"2582 Boden","Kristdemokraterna",4.7
"2582 Boden","Miljöpartiet",2.9
"2582 Boden","Socialdemokraterna",48.9
"2582 Boden","Vänsterpartiet",8.8
"2582 Boden","Sverigedemokraterna",1.8
"2582 Boden","övriga partier",5.1
"2582 Boden","ogiltiga valsedlar",..
"2582 Boden","ej röstande",..
"2583 Haparanda","Moderaterna",17.2
"2583 Haparanda","Centerpartiet",12.3
"2583 Haparanda","Folkpartiet",2.3
"2583 Haparanda","Kristdemokraterna",3.7
"2583 Haparanda","Miljöpartiet",2.1
"2583 Haparanda","Socialdemokraterna",51.4
"2583 Haparanda","Vänsterpartiet",6.3
"2583 Haparanda","Sverigedemokraterna",1.4
"2583 Haparanda","övriga partier",3.5
"2583 Haparanda","ogiltiga valsedlar",..
"2583 Haparanda","ej röstande",..
"2584 Kiruna","Moderaterna",9.5
"2584 Kiruna","Centerpartiet",3.3
"2584 Kiruna","Folkpartiet",3.1
"2584 Kiruna","Kristdemokraterna",3.9
"2584 Kiruna","Miljöpartiet",3.7
"2584 Kiruna","Socialdemokraterna",51.8
"2584 Kiruna","Vänsterpartiet",15.0
"2584 Kiruna","Sverigedemokraterna",2.4
"2584 Kiruna","övriga partier",7.2
"2584 Kiruna","ogiltiga valsedlar",..
"2584 Kiruna","ej röstande",..
