"region","party","Year=2002"
"1485 Uddevalla","Folkpartiet",12.5
"1485 Uddevalla","Kristdemokraterna",10.7
"1485 Uddevalla","Miljöpartiet",4.1
"1485 Uddevalla","Socialdemokraterna",43.3
"1485 Uddevalla","Vänsterpartiet",9.1
"1485 Uddevalla","Sverigedemokraterna",2.4
"1485 Uddevalla","övriga partier",0.7
"1485 Uddevalla","ogiltiga valsedlar",..
"1485 Uddevalla","ej röstande",..
"1486 Strömstad","Moderaterna",13.9
"1486 Strömstad","Centerpartiet",13.8
"1486 Strömstad","Folkpartiet",12.8
"1486 Strömstad","Kristdemokraterna",7.6
"1486 Strömstad","Miljöpartiet",5.3
"1486 Strömstad","Socialdemokraterna",38.5
"1486 Strömstad","Vänsterpartiet",6.8
"1486 Strömstad","Sverigedemokraterna",0.6
"1486 Strömstad","övriga partier",0.7
"1486 Strömstad","ogiltiga valsedlar",..
"1486 Strömstad","ej röstande",..
"1487 Vänersborg","Moderaterna",11.2
"1487 Vänersborg","Centerpartiet",7.5
"1487 Vänersborg","Folkpartiet",11.3
"1487 Vänersborg","Kristdemokraterna",10.3
"1487 Vänersborg","Miljöpartiet",4.3
"1487 Vänersborg","Socialdemokraterna",44.0
"1487 Vänersborg","Vänsterpartiet",9.6
"1487 Vänersborg","Sverigedemokraterna",0.9
"1487 Vänersborg","övriga partier",0.9
"1487 Vänersborg","ogiltiga valsedlar",..
"1487 Vänersborg","ej röstande",..
"1488 Trollhättan","Moderaterna",11.5
"1488 Trollhättan","Centerpartiet",4.5
"1488 Trollhättan","Folkpartiet",11.3
"1488 Trollhättan","Kristdemokraterna",7.7
"1488 Trollhättan","Miljöpartiet",3.9
"1488 Trollhättan","Socialdemokraterna",49.9
"1488 Trollhättan","Vänsterpartiet",8.8
"1488 Trollhättan","Sverigedemokraterna",2.1
"1488 Trollhättan","övriga partier",0.3
"1488 Trollhättan","ogiltiga valsedlar",..
"1488 Trollhättan","ej röstande",..
"1489 Alingsås","Moderaterna",13.1
"1489 Alingsås","Centerpartiet",5.5
"1489 Alingsås","Folkpartiet",15.3
"1489 Alingsås","Kristdemokraterna",15.8
"1489 Alingsås","Miljöpartiet",5.6
"1489 Alingsås","Socialdemokraterna",34.4
"1489 Alingsås","Vänsterpartiet",9.2
"1489 Alingsås","Sverigedemokraterna",0.5
"1489 Alingsås","övriga partier",0.6
"1489 Alingsås","ogiltiga valsedlar",..
"1489 Alingsås","ej röstande",..
"1490 Borås","Moderaterna",15.2
"1490 Borås","Centerpartiet",4.3
"1490 Borås","Folkpartiet",11.6
"1490 Borås","Kristdemokraterna",11.7
"1490 Borås","Miljöpartiet",3.8
"1490 Borås","Socialdemokraterna",42.2
"1490 Borås","Vänsterpartiet",8.2
"1490 Borås","Sverigedemokraterna",1.5
"1490 Borås","övriga partier",1.6
"1490 Borås","ogiltiga valsedlar",..
"1490 Borås","ej röstande",..
"1491 Ulricehamn","Moderaterna",12.6
"1491 Ulricehamn","Centerpartiet",13.3
"1491 Ulricehamn","Folkpartiet",11.3
"1491 Ulricehamn","Kristdemokraterna",15.4
"1491 Ulricehamn","Miljöpartiet",4.0
"1491 Ulricehamn","Socialdemokraterna",35.1
"1491 Ulricehamn","Vänsterpartiet",6.3
"1491 Ulricehamn","Sverigedemokraterna",0.5
"1491 Ulricehamn","övriga partier",1.6
"1491 Ulricehamn","ogiltiga valsedlar",..
"1491 Ulricehamn","ej röstande",..
"1492 Åmål","Moderaterna",9.7
"1492 Åmål","Centerpartiet",11.4
"1492 Åmål","Folkpartiet",9.4
"1492 Åmål","Kristdemokraterna",10.1
"1492 Åmål","Miljöpartiet",4.0
"1492 Åmål","Socialdemokraterna",46.7
"1492 Åmål","Vänsterpartiet",6.9
"1492 Åmål","Sverigedemokraterna",0.7
"1492 Åmål","övriga partier",1.0
"1492 Åmål","ogiltiga valsedlar",..
"1492 Åmål","ej röstande",..
"1493 Mariestad","Moderaterna",13.1
"1493 Mariestad","Centerpartiet",6.2
"1493 Mariestad","Folkpartiet",10.1
"1493 Mariestad","Kristdemokraterna",11.3
"1493 Mariestad","Miljöpartiet",4.4
"1493 Mariestad","Socialdemokraterna",43.6
"1493 Mariestad","Vänsterpartiet",8.8
"1493 Mariestad","Sverigedemokraterna",1.7
"1493 Mariestad","övriga partier",0.7
"1493 Mariestad","ogiltiga valsedlar",..
"1493 Mariestad","ej röstande",..
"1494 Lidköping","Moderaterna",12.0
"1494 Lidköping","Centerpartiet",8.0
"1494 Lidköping","Folkpartiet",10.1
"1494 Lidköping","Kristdemokraterna",11.3
"1494 Lidköping","Miljöpartiet",3.7
"1494 Lidköping","Socialdemokraterna",43.4
"1494 Lidköping","Vänsterpartiet",9.4
"1494 Lidköping","Sverigedemokraterna",0.7
"1494 Lidköping","övriga partier",1.4
"1494 Lidköping","ogiltiga valsedlar",..
"1494 Lidköping","ej röstande",..
"1495 Skara","Moderaterna",14.8
"1495 Skara","Centerpartiet",9.0
"1495 Skara","Folkpartiet",10.3
"1495 Skara","Kristdemokraterna",10.5
"1495 Skara","Miljöpartiet",4.0
"1495 Skara","Socialdemokraterna",42.2
"1495 Skara","Vänsterpartiet",7.8
"1495 Skara","Sverigedemokraterna",0.8
"1495 Skara","övriga partier",0.5
"1495 Skara","ogiltiga valsedlar",..
"1495 Skara","ej röstande",..
"1496 Skövde","Moderaterna",14.6
"1496 Skövde","Centerpartiet",7.5
"1496 Skövde","Folkpartiet",12.2
"1496 Skövde","Kristdemokraterna",11.7
"1496 Skövde","Miljöpartiet",3.9
"1496 Skövde","Socialdemokraterna",40.9
"1496 Skövde","Vänsterpartiet",7.1
"1496 Skövde","Sverigedemokraterna",1.0
"1496 Skövde","övriga partier",1.0
"1496 Skövde","ogiltiga valsedlar",..
"1496 Skövde","ej röstande",..
"1497 Hjo","Moderaterna",15.0
"1497 Hjo","Centerpartiet",8.4
"1497 Hjo","Folkpartiet",11.3
"1497 Hjo","Kristdemokraterna",15.1
"1497 Hjo","Miljöpartiet",3.7
"1497 Hjo","Socialdemokraterna",37.7
"1497 Hjo","Vänsterpartiet",6.9
"1497 Hjo","Sverigedemokraterna",0.9
"1497 Hjo","övriga partier",0.9
"1497 Hjo","ogiltiga valsedlar",..
"1497 Hjo","ej röstande",..
"1498 Tidaholm","Moderaterna",10.0
"1498 Tidaholm","Centerpartiet",8.3
"1498 Tidaholm","Folkpartiet",8.4
"1498 Tidaholm","Kristdemokraterna",11.4
"1498 Tidaholm","Miljöpartiet",3.2
"1498 Tidaholm","Socialdemokraterna",49.2
"1498 Tidaholm","Vänsterpartiet",8.4
"1498 Tidaholm","Sverigedemokraterna",0.8
"1498 Tidaholm","övriga partier",0.4
"1498 Tidaholm","ogiltiga valsedlar",..
"1498 Tidaholm","ej röstande",..
"1499 Falköping","Moderaterna",14.3
"1499 Falköping","Centerpartiet",12.0
"1499 Falköping","Folkpartiet",8.5
"1499 Falköping","Kristdemokraterna",14.8
"1499 Falköping","Miljöpartiet",4.0
"1499 Falköping","Socialdemokraterna",37.4
"1499 Falköping","Vänsterpartiet",6.9
"1499 Falköping","Sverigedemokraterna",1.5
"1499 Falköping","övriga partier",0.6
"1499 Falköping","ogiltiga valsedlar",..
"1499 Falköping","ej röstande",..
"1715 Kil","Moderaterna",13.6
"1715 Kil","Centerpartiet",10.0
"1715 Kil","Folkpartiet",11.4
"1715 Kil","Kristdemokraterna",9.8
"1715 Kil","Miljöpartiet",3.8
"1715 Kil","Socialdemokraterna",41.8
"1715 Kil","Vänsterpartiet",7.1
"1715 Kil","Sverigedemokraterna",1.6
"1715 Kil","övriga partier",0.9
"1715 Kil","ogiltiga valsedlar",..
"1715 Kil","ej röstande",..
"1730 Eda","Moderaterna",8.8
"1730 Eda","Centerpartiet",13.3
"1730 Eda","Folkpartiet",8.2
"1730 Eda","Kristdemokraterna",8.1
"1730 Eda","Miljöpartiet",2.6
"1730 Eda","Socialdemokraterna",49.8
"1730 Eda","Vänsterpartiet",7.0
"1730 Eda","Sverigedemokraterna",0.9
"1730 Eda","övriga partier",1.0
"1730 Eda","ogiltiga valsedlar",..
"1730 Eda","ej röstande",..
"1737 Torsby","Moderaterna",15.7
"1737 Torsby","Centerpartiet",12.7
"1737 Torsby","Folkpartiet",5.9
"1737 Torsby","Kristdemokraterna",5.4
"1737 Torsby","Miljöpartiet",2.9
"1737 Torsby","Socialdemokraterna",43.6
"1737 Torsby","Vänsterpartiet",11.6
"1737 Torsby","Sverigedemokraterna",1.2
"1737 Torsby","övriga partier",1.0
"1737 Torsby","ogiltiga valsedlar",..
"1737 Torsby","ej röstande",..
"1760 Storfors","Moderaterna",9.3
"1760 Storfors","Centerpartiet",7.3
"1760 Storfors","Folkpartiet",7.7
"1760 Storfors","Kristdemokraterna",7.3
"1760 Storfors","Miljöpartiet",3.1
"1760 Storfors","Socialdemokraterna",52.6
"1760 Storfors","Vänsterpartiet",10.4
"1760 Storfors","Sverigedemokraterna",1.2
"1760 Storfors","övriga partier",1.2
"1760 Storfors","ogiltiga valsedlar",..
"1760 Storfors","ej röstande",..
"1761 Hammarö","Moderaterna",14.2
"1761 Hammarö","Centerpartiet",4.0
"1761 Hammarö","Folkpartiet",13.3
"1761 Hammarö","Kristdemokraterna",7.6
"1761 Hammarö","Miljöpartiet",3.6
"1761 Hammarö","Socialdemokraterna",46.5
"1761 Hammarö","Vänsterpartiet",8.2
"1761 Hammarö","Sverigedemokraterna",1.3
"1761 Hammarö","övriga partier",1.3
"1761 Hammarö","ogiltiga valsedlar",..
"1761 Hammarö","ej röstande",..
"1762 Munkfors","Moderaterna",6.1
"1762 Munkfors","Centerpartiet",8.6
"1762 Munkfors","Folkpartiet",7.0
"1762 Munkfors","Kristdemokraterna",4.1
"1762 Munkfors","Miljöpartiet",3.0
"1762 Munkfors","Socialdemokraterna",59.3
"1762 Munkfors","Vänsterpartiet",9.6
"1762 Munkfors","Sverigedemokraterna",1.8
"1762 Munkfors","övriga partier",0.5
"1762 Munkfors","ogiltiga valsedlar",..
"1762 Munkfors","ej röstande",..
"1763 Forshaga","Moderaterna",9.2
"1763 Forshaga","Centerpartiet",7.5
"1763 Forshaga","Folkpartiet",8.7
"1763 Forshaga","Kristdemokraterna",7.2
"1763 Forshaga","Miljöpartiet",3.9
"1763 Forshaga","Socialdemokraterna",51.9
"1763 Forshaga","Vänsterpartiet",8.1
"1763 Forshaga","Sverigedemokraterna",2.2
"1763 Forshaga","övriga partier",1.3
"1763 Forshaga","ogiltiga valsedlar",..
"1763 Forshaga","ej röstande",..
"1764 Grums","Moderaterna",8.8
"1764 Grums","Centerpartiet",9.6
"1764 Grums","Folkpartiet",5.8
"1764 Grums","Kristdemokraterna",7.5
"1764 Grums","Miljöpartiet",2.1
"1764 Grums","Socialdemokraterna",54.7
"1764 Grums","Vänsterpartiet",8.8
"1764 Grums","Sverigedemokraterna",0.9
"1764 Grums","övriga partier",1.8
"1764 Grums","ogiltiga valsedlar",..
"1764 Grums","ej röstande",..
"1765 Årjäng","Moderaterna",9.8
"1765 Årjäng","Centerpartiet",14.3
"1765 Årjäng","Folkpartiet",27.0
"1765 Årjäng","Kristdemokraterna",10.7
"1765 Årjäng","Miljöpartiet",2.1
"1765 Årjäng","Socialdemokraterna",29.3
"1765 Årjäng","Vänsterpartiet",5.5
"1765 Årjäng","Sverigedemokraterna",0.7
"1765 Årjäng","övriga partier",0.6
"1765 Årjäng","ogiltiga valsedlar",..
"1765 Årjäng","ej röstande",..
"1766 Sunne","Moderaterna",14.6
"1766 Sunne","Centerpartiet",20.3
"1766 Sunne","Folkpartiet",9.4
"1766 Sunne","Kristdemokraterna",8.9
"1766 Sunne","Miljöpartiet",3.8
"1766 Sunne","Socialdemokraterna",35.1
"1766 Sunne","Vänsterpartiet",5.9
"1766 Sunne","Sverigedemokraterna",1.6
"1766 Sunne","övriga partier",0.5
"1766 Sunne","ogiltiga valsedlar",..
"1766 Sunne","ej röstande",..
"1780 Karlstad","Moderaterna",15.2
"1780 Karlstad","Centerpartiet",5.7
"1780 Karlstad","Folkpartiet",14.2
"1780 Karlstad","Kristdemokraterna",8.7
"1780 Karlstad","Miljöpartiet",4.9
"1780 Karlstad","Socialdemokraterna",40.0
"1780 Karlstad","Vänsterpartiet",8.0
"1780 Karlstad","Sverigedemokraterna",1.4
"1780 Karlstad","övriga partier",2.0
"1780 Karlstad","ogiltiga valsedlar",..
"1780 Karlstad","ej röstande",..
"1781 Kristinehamn","Moderaterna",12.0
"1781 Kristinehamn","Centerpartiet",8.6
"1781 Kristinehamn","Folkpartiet",12.3
"1781 Kristinehamn","Kristdemokraterna",8.3
"1781 Kristinehamn","Miljöpartiet",4.3
"1781 Kristinehamn","Socialdemokraterna",42.1
"1781 Kristinehamn","Vänsterpartiet",9.5
"1781 Kristinehamn","Sverigedemokraterna",1.4
"1781 Kristinehamn","övriga partier",1.5
"1781 Kristinehamn","ogiltiga valsedlar",..
"1781 Kristinehamn","ej röstande",..
"1782 Filipstad","Moderaterna",8.2
"1782 Filipstad","Centerpartiet",5.6
"1782 Filipstad","Folkpartiet",7.3
"1782 Filipstad","Kristdemokraterna",5.8
"1782 Filipstad","Miljöpartiet",3.3
"1782 Filipstad","Socialdemokraterna",53.8
"1782 Filipstad","Vänsterpartiet",12.3
"1782 Filipstad","Sverigedemokraterna",1.4
"1782 Filipstad","övriga partier",2.2
"1782 Filipstad","ogiltiga valsedlar",..
"1782 Filipstad","ej röstande",..
"1783 Hagfors","Moderaterna",6.3
"1783 Hagfors","Centerpartiet",9.4
"1783 Hagfors","Folkpartiet",5.0
"1783 Hagfors","Kristdemokraterna",4.9
"1783 Hagfors","Miljöpartiet",2.0
"1783 Hagfors","Socialdemokraterna",56.9
"1783 Hagfors","Vänsterpartiet",13.7
"1783 Hagfors","Sverigedemokraterna",1.2
"1783 Hagfors","övriga partier",0.6
"1783 Hagfors","ogiltiga valsedlar",..
"1783 Hagfors","ej röstande",..
"1784 Arvika","Moderaterna",10.3
"1784 Arvika","Centerpartiet",9.0
"1784 Arvika","Folkpartiet",10.7
"1784 Arvika","Kristdemokraterna",7.9
"1784 Arvika","Miljöpartiet",5.6
"1784 Arvika","Socialdemokraterna",44.0
"1784 Arvika","Vänsterpartiet",9.4
"1784 Arvika","Sverigedemokraterna",1.7
"1784 Arvika","övriga partier",1.4
"1784 Arvika","ogiltiga valsedlar",..
"1784 Arvika","ej röstande",..
"1785 Säffle","Moderaterna",12.4
"1785 Säffle","Centerpartiet",19.1
"1785 Säffle","Folkpartiet",10.8
"1785 Säffle","Kristdemokraterna",10.9
"1785 Säffle","Miljöpartiet",3.6
"1785 Säffle","Socialdemokraterna",33.8
"1785 Säffle","Vänsterpartiet",6.6
"1785 Säffle","Sverigedemokraterna",1.0
"1785 Säffle","övriga partier",1.9
"1785 Säffle","ogiltiga valsedlar",..
"1785 Säffle","ej röstande",..
"1814 Lekeberg","Moderaterna",11.2
"1814 Lekeberg","Centerpartiet",18.1
"1814 Lekeberg","Folkpartiet",8.9
"1814 Lekeberg","Kristdemokraterna",11.8
"1814 Lekeberg","Miljöpartiet",3.7
"1814 Lekeberg","Socialdemokraterna",36.6
"1814 Lekeberg","Vänsterpartiet",6.5
"1814 Lekeberg","Sverigedemokraterna",2.4
"1814 Lekeberg","övriga partier",0.8
"1814 Lekeberg","ogiltiga valsedlar",..
"1814 Lekeberg","ej röstande",..
"1860 Laxå","Moderaterna",6.8
"1860 Laxå","Centerpartiet",7.3
"1860 Laxå","Folkpartiet",8.9
"1860 Laxå","Kristdemokraterna",10.0
"1860 Laxå","Miljöpartiet",2.4
"1860 Laxå","Socialdemokraterna",50.7
"1860 Laxå","Vänsterpartiet",9.7
"1860 Laxå","Sverigedemokraterna",2.4
"1860 Laxå","övriga partier",1.7
"1860 Laxå","ogiltiga valsedlar",..
"1860 Laxå","ej röstande",..
"1861 Hallsberg","Moderaterna",8.4
"1861 Hallsberg","Centerpartiet",8.4
"1861 Hallsberg","Folkpartiet",8.6
"1861 Hallsberg","Kristdemokraterna",8.7
"1861 Hallsberg","Miljöpartiet",3.4
"1861 Hallsberg","Socialdemokraterna",50.8
"1861 Hallsberg","Vänsterpartiet",8.3
"1861 Hallsberg","Sverigedemokraterna",2.3
"1861 Hallsberg","övriga partier",0.9
"1861 Hallsberg","ogiltiga valsedlar",..
"1861 Hallsberg","ej röstande",..
"1862 Degerfors","Moderaterna",5.1
"1862 Degerfors","Centerpartiet",5.3
"1862 Degerfors","Folkpartiet",6.0
"1862 Degerfors","Kristdemokraterna",5.2
"1862 Degerfors","Miljöpartiet",2.5
"1862 Degerfors","Socialdemokraterna",60.8
"1862 Degerfors","Vänsterpartiet",13.3
"1862 Degerfors","Sverigedemokraterna",0.9
"1862 Degerfors","övriga partier",0.7
"1862 Degerfors","ogiltiga valsedlar",..
"1862 Degerfors","ej röstande",..
"1863 Hällefors","Moderaterna",6.9
"1863 Hällefors","Centerpartiet",6.2
"1863 Hällefors","Folkpartiet",6.2
"1863 Hällefors","Kristdemokraterna",4.3
"1863 Hällefors","Miljöpartiet",3.0
"1863 Hällefors","Socialdemokraterna",62.6
"1863 Hällefors","Vänsterpartiet",9.8
"1863 Hällefors","Sverigedemokraterna",0.7
"1863 Hällefors","övriga partier",0.3
"1863 Hällefors","ogiltiga valsedlar",..
"1863 Hällefors","ej röstande",..
"1864 Ljusnarsberg","Moderaterna",7.2
"1864 Ljusnarsberg","Centerpartiet",10.8
"1864 Ljusnarsberg","Folkpartiet",6.0
"1864 Ljusnarsberg","Kristdemokraterna",6.2
"1864 Ljusnarsberg","Miljöpartiet",3.4
"1864 Ljusnarsberg","Socialdemokraterna",51.8
"1864 Ljusnarsberg","Vänsterpartiet",12.3
"1864 Ljusnarsberg","Sverigedemokraterna",1.7
"1864 Ljusnarsberg","övriga partier",0.7
"1864 Ljusnarsberg","ogiltiga valsedlar",..
"1864 Ljusnarsberg","ej röstande",..
"1880 Örebro","Moderaterna",12.1
"1880 Örebro","Centerpartiet",4.6
"1880 Örebro","Folkpartiet",14.2
"1880 Örebro","Kristdemokraterna",10.2
"1880 Örebro","Miljöpartiet",5.2
"1880 Örebro","Socialdemokraterna",41.8
"1880 Örebro","Vänsterpartiet",9.0
"1880 Örebro","Sverigedemokraterna",1.8
"1880 Örebro","övriga partier",1.3
"1880 Örebro","ogiltiga valsedlar",..
"1880 Örebro","ej röstande",..
"1881 Kumla","Moderaterna",10.2
"1881 Kumla","Centerpartiet",7.2
"1881 Kumla","Folkpartiet",9.3
"1881 Kumla","Kristdemokraterna",10.4
"1881 Kumla","Miljöpartiet",3.1
"1881 Kumla","Socialdemokraterna",48.5
"1881 Kumla","Vänsterpartiet",7.9
"1881 Kumla","Sverigedemokraterna",2.2
"1881 Kumla","övriga partier",1.1
"1881 Kumla","ogiltiga valsedlar",..
"1881 Kumla","ej röstande",..
"1882 Askersund","Moderaterna",11.1
"1882 Askersund","Centerpartiet",10.6
"1882 Askersund","Folkpartiet",8.8
"1882 Askersund","Kristdemokraterna",9.4
"1882 Askersund","Miljöpartiet",3.2
"1882 Askersund","Socialdemokraterna",45.5
"1882 Askersund","Vänsterpartiet",8.6
"1882 Askersund","Sverigedemokraterna",2.1
"1882 Askersund","övriga partier",0.8
"1882 Askersund","ogiltiga valsedlar",..
"1882 Askersund","ej röstande",..
"1883 Karlskoga","Moderaterna",11.3
"1883 Karlskoga","Centerpartiet",2.8
"1883 Karlskoga","Folkpartiet",9.6
"1883 Karlskoga","Kristdemokraterna",6.6
"1883 Karlskoga","Miljöpartiet",2.9
"1883 Karlskoga","Socialdemokraterna",54.6
"1883 Karlskoga","Vänsterpartiet",8.9
"1883 Karlskoga","Sverigedemokraterna",1.2
"1883 Karlskoga","övriga partier",2.0
"1883 Karlskoga","ogiltiga valsedlar",..
"1883 Karlskoga","ej röstande",..
"1884 Nora","Moderaterna",11.0
"1884 Nora","Centerpartiet",7.8
"1884 Nora","Folkpartiet",11.4
"1884 Nora","Kristdemokraterna",8.9
"1884 Nora","Miljöpartiet",4.1
"1884 Nora","Socialdemokraterna",45.3
"1884 Nora","Vänsterpartiet",9.1
"1884 Nora","Sverigedemokraterna",1.4
"1884 Nora","övriga partier",1.0
"1884 Nora","ogiltiga valsedlar",..
"1884 Nora","ej röstande",..
"1885 Lindesberg","Moderaterna",10.1
"1885 Lindesberg","Centerpartiet",12.0
"1885 Lindesberg","Folkpartiet",8.4
"1885 Lindesberg","Kristdemokraterna",7.6
"1885 Lindesberg","Miljöpartiet",4.0
"1885 Lindesberg","Socialdemokraterna",47.5
"1885 Lindesberg","Vänsterpartiet",7.7
"1885 Lindesberg","Sverigedemokraterna",1.6
"1885 Lindesberg","övriga partier",1.0
"1885 Lindesberg","ogiltiga valsedlar",..
"1885 Lindesberg","ej röstande",..
"1904 Skinnskatteberg","Moderaterna",7.8
"1904 Skinnskatteberg","Centerpartiet",8.3
"1904 Skinnskatteberg","Folkpartiet",6.8
"1904 Skinnskatteberg","Kristdemokraterna",5.3
"1904 Skinnskatteberg","Miljöpartiet",3.9
"1904 Skinnskatteberg","Socialdemokraterna",53.6
"1904 Skinnskatteberg","Vänsterpartiet",12.9
"1904 Skinnskatteberg","Sverigedemokraterna",0.6
"1904 Skinnskatteberg","övriga partier",0.9
"1904 Skinnskatteberg","ogiltiga valsedlar",..
"1904 Skinnskatteberg","ej röstande",..
"1907 Surahammar","Moderaterna",7.2
"1907 Surahammar","Centerpartiet",3.8
"1907 Surahammar","Folkpartiet",8.7
"1907 Surahammar","Kristdemokraterna",5.6
"1907 Surahammar","Miljöpartiet",3.5
"1907 Surahammar","Socialdemokraterna",57.8
"1907 Surahammar","Vänsterpartiet",11.5
"1907 Surahammar","Sverigedemokraterna",0.9
"1907 Surahammar","övriga partier",0.9
"1907 Surahammar","ogiltiga valsedlar",..
"1907 Surahammar","ej röstande",..
"1960 Kungsör","Moderaterna",12.2
"1960 Kungsör","Centerpartiet",8.9
"1960 Kungsör","Folkpartiet",11.7
"1960 Kungsör","Kristdemokraterna",8.5
"1960 Kungsör","Miljöpartiet",3.6
"1960 Kungsör","Socialdemokraterna",45.3
"1960 Kungsör","Vänsterpartiet",8.3
"1960 Kungsör","Sverigedemokraterna",0.5
"1960 Kungsör","övriga partier",1.1
"1960 Kungsör","ogiltiga valsedlar",..
"1960 Kungsör","ej röstande",..
"1961 Hallstahammar","Moderaterna",8.3
"1961 Hallstahammar","Centerpartiet",4.3
"1961 Hallstahammar","Folkpartiet",9.8
"1961 Hallstahammar","Kristdemokraterna",8.3
"1961 Hallstahammar","Miljöpartiet",3.3
"1961 Hallstahammar","Socialdemokraterna",52.3
"1961 Hallstahammar","Vänsterpartiet",10.6
"1961 Hallstahammar","Sverigedemokraterna",1.9
"1961 Hallstahammar","övriga partier",1.1
"1961 Hallstahammar","ogiltiga valsedlar",..
"1961 Hallstahammar","ej röstande",..
"1962 Norberg","Moderaterna",8.9
"1962 Norberg","Centerpartiet",5.4
"1962 Norberg","Folkpartiet",8.1
"1962 Norberg","Kristdemokraterna",5.0
"1962 Norberg","Miljöpartiet",4.2
"1962 Norberg","Socialdemokraterna",49.6
"1962 Norberg","Vänsterpartiet",17.2
"1962 Norberg","Sverigedemokraterna",0.4
"1962 Norberg","övriga partier",1.2
"1962 Norberg","ogiltiga valsedlar",..
"1962 Norberg","ej röstande",..
"1980 Västerås","Moderaterna",14.5
"1980 Västerås","Centerpartiet",3.2
"1980 Västerås","Folkpartiet",16.7
"1980 Västerås","Kristdemokraterna",8.2
"1980 Västerås","Miljöpartiet",4.9
"1980 Västerås","Socialdemokraterna",42.4
"1980 Västerås","Vänsterpartiet",7.3
"1980 Västerås","Sverigedemokraterna",1.2
"1980 Västerås","övriga partier",1.7
"1980 Västerås","ogiltiga valsedlar",..
"1980 Västerås","ej röstande",..
"1981 Sala","Moderaterna",11.8
"1981 Sala","Centerpartiet",12.8
"1981 Sala","Folkpartiet",11.3
"1981 Sala","Kristdemokraterna",9.6
"1981 Sala","Miljöpartiet",4.3
"1981 Sala","Socialdemokraterna",40.8
"1981 Sala","Vänsterpartiet",7.4
"1981 Sala","Sverigedemokraterna",1.2
"1981 Sala","övriga partier",0.8
"1981 Sala","ogiltiga valsedlar",..
"1981 Sala","ej röstande",..
"1982 Fagersta","Moderaterna",10.2
"1982 Fagersta","Centerpartiet",3.9
"1982 Fagersta","Folkpartiet",8.0
"1982 Fagersta","Kristdemokraterna",6.0
"1982 Fagersta","Miljöpartiet",3.6
"1982 Fagersta","Socialdemokraterna",52.6
"1982 Fagersta","Vänsterpartiet",13.7
"1982 Fagersta","Sverigedemokraterna",1.0
"1982 Fagersta","övriga partier",1.0
"1982 Fagersta","ogiltiga valsedlar",..
"1982 Fagersta","ej röstande",..
"1983 Köping","Moderaterna",11.0
"1983 Köping","Centerpartiet",7.0
"1983 Köping","Folkpartiet",10.3
"1983 Köping","Kristdemokraterna",6.8
"1983 Köping","Miljöpartiet",3.3
"1983 Köping","Socialdemokraterna",48.8
"1983 Köping","Vänsterpartiet",9.9
"1983 Köping","Sverigedemokraterna",0.9
"1983 Köping","övriga partier",2.1
"1983 Köping","ogiltiga valsedlar",..
"1983 Köping","ej röstande",..
"1984 Arboga","Moderaterna",11.7
"1984 Arboga","Centerpartiet",6.9
"1984 Arboga","Folkpartiet",12.3
"1984 Arboga","Kristdemokraterna",8.4
"1984 Arboga","Miljöpartiet",5.3
"1984 Arboga","Socialdemokraterna",44.3
"1984 Arboga","Vänsterpartiet",8.9
"1984 Arboga","Sverigedemokraterna",1.0
"1984 Arboga","övriga partier",1.3
"1984 Arboga","ogiltiga valsedlar",..
"1984 Arboga","ej röstande",..
"2021 Vansbro","Moderaterna",9.0
"2021 Vansbro","Centerpartiet",16.0
"2021 Vansbro","Folkpartiet",6.9
"2021 Vansbro","Kristdemokraterna",10.8
"2021 Vansbro","Miljöpartiet",3.1
"2021 Vansbro","Socialdemokraterna",42.2
"2021 Vansbro","Vänsterpartiet",9.0
"2021 Vansbro","Sverigedemokraterna",1.4
"2021 Vansbro","övriga partier",1.8
"2021 Vansbro","ogiltiga valsedlar",..
"2021 Vansbro","ej röstande",..
"2023 Malung-Sälen","Moderaterna",14.5
"2023 Malung-Sälen","Centerpartiet",11.3
"2023 Malung-Sälen","Folkpartiet",10.0
"2023 Malung-Sälen","Kristdemokraterna",6.6
"2023 Malung-Sälen","Miljöpartiet",2.6
"2023 Malung-Sälen","Socialdemokraterna",42.7
"2023 Malung-Sälen","Vänsterpartiet",9.5
"2023 Malung-Sälen","Sverigedemokraterna",0.6
"2023 Malung-Sälen","övriga partier",2.2
"2023 Malung-Sälen","ogiltiga valsedlar",..
"2023 Malung-Sälen","ej röstande",..
"2026 Gagnef","Moderaterna",9.9
"2026 Gagnef","Centerpartiet",15.1
"2026 Gagnef","Folkpartiet",8.9
"2026 Gagnef","Kristdemokraterna",10.6
"2026 Gagnef","Miljöpartiet",4.5
"2026 Gagnef","Socialdemokraterna",40.4
"2026 Gagnef","Vänsterpartiet",7.3
"2026 Gagnef","Sverigedemokraterna",0.8
"2026 Gagnef","övriga partier",2.5
"2026 Gagnef","ogiltiga valsedlar",..
"2026 Gagnef","ej röstande",..
"2029 Leksand","Moderaterna",12.5
"2029 Leksand","Centerpartiet",14.1
"2029 Leksand","Folkpartiet",10.2
"2029 Leksand","Kristdemokraterna",13.1
"2029 Leksand","Miljöpartiet",4.8
"2029 Leksand","Socialdemokraterna",34.9
"2029 Leksand","Vänsterpartiet",7.7
"2029 Leksand","Sverigedemokraterna",0.8
"2029 Leksand","övriga partier",1.9
"2029 Leksand","ogiltiga valsedlar",..
"2029 Leksand","ej röstande",..
"2031 Rättvik","Moderaterna",12.8
