"region","party","Year=2010"
"1485 Uddevalla","ej röstande",..
"1486 Strömstad","Moderaterna",29.3
"1486 Strömstad","Centerpartiet",10.9
"1486 Strömstad","Folkpartiet",8.6
"1486 Strömstad","Kristdemokraterna",5.2
"1486 Strömstad","Miljöpartiet",8.5
"1486 Strömstad","Socialdemokraterna",28.0
"1486 Strömstad","Vänsterpartiet",4.2
"1486 Strömstad","Sverigedemokraterna",4.5
"1486 Strömstad","övriga partier",0.8
"1486 Strömstad","ogiltiga valsedlar",..
"1486 Strömstad","ej röstande",..
"1487 Vänersborg","Moderaterna",26.0
"1487 Vänersborg","Centerpartiet",5.7
"1487 Vänersborg","Folkpartiet",7.5
"1487 Vänersborg","Kristdemokraterna",5.4
"1487 Vänersborg","Miljöpartiet",7.1
"1487 Vänersborg","Socialdemokraterna",34.0
"1487 Vänersborg","Vänsterpartiet",6.7
"1487 Vänersborg","Sverigedemokraterna",6.3
"1487 Vänersborg","övriga partier",1.2
"1487 Vänersborg","ogiltiga valsedlar",..
"1487 Vänersborg","ej röstande",..
"1488 Trollhättan","Moderaterna",24.1
"1488 Trollhättan","Centerpartiet",3.7
"1488 Trollhättan","Folkpartiet",7.4
"1488 Trollhättan","Kristdemokraterna",4.4
"1488 Trollhättan","Miljöpartiet",6.7
"1488 Trollhättan","Socialdemokraterna",42.0
"1488 Trollhättan","Vänsterpartiet",5.8
"1488 Trollhättan","Sverigedemokraterna",4.9
"1488 Trollhättan","övriga partier",1.0
"1488 Trollhättan","ogiltiga valsedlar",..
"1488 Trollhättan","ej röstande",..
"1489 Alingsås","Moderaterna",27.9
"1489 Alingsås","Centerpartiet",6.2
"1489 Alingsås","Folkpartiet",10.0
"1489 Alingsås","Kristdemokraterna",8.7
"1489 Alingsås","Miljöpartiet",9.5
"1489 Alingsås","Socialdemokraterna",25.7
"1489 Alingsås","Vänsterpartiet",6.2
"1489 Alingsås","Sverigedemokraterna",4.7
"1489 Alingsås","övriga partier",1.1
"1489 Alingsås","ogiltiga valsedlar",..
"1489 Alingsås","ej röstande",..
"1490 Borås","Moderaterna",29.1
"1490 Borås","Centerpartiet",4.7
"1490 Borås","Folkpartiet",7.7
"1490 Borås","Kristdemokraterna",6.2
"1490 Borås","Miljöpartiet",6.5
"1490 Borås","Socialdemokraterna",31.9
"1490 Borås","Vänsterpartiet",5.6
"1490 Borås","Sverigedemokraterna",7.1
"1490 Borås","övriga partier",1.3
"1490 Borås","ogiltiga valsedlar",..
"1490 Borås","ej röstande",..
"1491 Ulricehamn","Moderaterna",29.4
"1491 Ulricehamn","Centerpartiet",12.2
"1491 Ulricehamn","Folkpartiet",6.8
"1491 Ulricehamn","Kristdemokraterna",7.9
"1491 Ulricehamn","Miljöpartiet",6.1
"1491 Ulricehamn","Socialdemokraterna",26.2
"1491 Ulricehamn","Vänsterpartiet",3.9
"1491 Ulricehamn","Sverigedemokraterna",6.7
"1491 Ulricehamn","övriga partier",0.9
"1491 Ulricehamn","ogiltiga valsedlar",..
"1491 Ulricehamn","ej röstande",..
"1492 Åmål","Moderaterna",24.8
"1492 Åmål","Centerpartiet",6.6
"1492 Åmål","Folkpartiet",6.0
"1492 Åmål","Kristdemokraterna",5.2
"1492 Åmål","Miljöpartiet",6.1
"1492 Åmål","Socialdemokraterna",39.7
"1492 Åmål","Vänsterpartiet",5.3
"1492 Åmål","Sverigedemokraterna",5.5
"1492 Åmål","övriga partier",0.8
"1492 Åmål","ogiltiga valsedlar",..
"1492 Åmål","ej röstande",..
"1493 Mariestad","Moderaterna",28.1
"1493 Mariestad","Centerpartiet",5.3
"1493 Mariestad","Folkpartiet",5.6
"1493 Mariestad","Kristdemokraterna",5.7
"1493 Mariestad","Miljöpartiet",6.1
"1493 Mariestad","Socialdemokraterna",37.1
"1493 Mariestad","Vänsterpartiet",5.9
"1493 Mariestad","Sverigedemokraterna",5.2
"1493 Mariestad","övriga partier",1.0
"1493 Mariestad","ogiltiga valsedlar",..
"1493 Mariestad","ej röstande",..
"1494 Lidköping","Moderaterna",26.3
"1494 Lidköping","Centerpartiet",7.1
"1494 Lidköping","Folkpartiet",6.7
"1494 Lidköping","Kristdemokraterna",6.5
"1494 Lidköping","Miljöpartiet",6.4
"1494 Lidköping","Socialdemokraterna",35.3
"1494 Lidköping","Vänsterpartiet",5.7
"1494 Lidköping","Sverigedemokraterna",5.1
"1494 Lidköping","övriga partier",0.8
"1494 Lidköping","ogiltiga valsedlar",..
"1494 Lidköping","ej röstande",..
"1495 Skara","Moderaterna",29.4
"1495 Skara","Centerpartiet",7.3
"1495 Skara","Folkpartiet",5.8
"1495 Skara","Kristdemokraterna",5.5
"1495 Skara","Miljöpartiet",6.3
"1495 Skara","Socialdemokraterna",34.4
"1495 Skara","Vänsterpartiet",4.6
"1495 Skara","Sverigedemokraterna",5.6
"1495 Skara","övriga partier",1.1
"1495 Skara","ogiltiga valsedlar",..
"1495 Skara","ej röstande",..
"1496 Skövde","Moderaterna",30.3
"1496 Skövde","Centerpartiet",7.5
"1496 Skövde","Folkpartiet",7.3
"1496 Skövde","Kristdemokraterna",6.3
"1496 Skövde","Miljöpartiet",6.3
"1496 Skövde","Socialdemokraterna",31.0
"1496 Skövde","Vänsterpartiet",4.7
"1496 Skövde","Sverigedemokraterna",5.2
"1496 Skövde","övriga partier",1.3
"1496 Skövde","ogiltiga valsedlar",..
"1496 Skövde","ej röstande",..
"1497 Hjo","Moderaterna",28.8
"1497 Hjo","Centerpartiet",7.3
"1497 Hjo","Folkpartiet",7.5
"1497 Hjo","Kristdemokraterna",8.4
"1497 Hjo","Miljöpartiet",6.6
"1497 Hjo","Socialdemokraterna",30.8
"1497 Hjo","Vänsterpartiet",4.6
"1497 Hjo","Sverigedemokraterna",5.2
"1497 Hjo","övriga partier",0.8
"1497 Hjo","ogiltiga valsedlar",..
"1497 Hjo","ej röstande",..
"1498 Tidaholm","Moderaterna",22.0
"1498 Tidaholm","Centerpartiet",6.8
"1498 Tidaholm","Folkpartiet",5.0
"1498 Tidaholm","Kristdemokraterna",5.1
"1498 Tidaholm","Miljöpartiet",4.8
"1498 Tidaholm","Socialdemokraterna",43.8
"1498 Tidaholm","Vänsterpartiet",5.4
"1498 Tidaholm","Sverigedemokraterna",6.2
"1498 Tidaholm","övriga partier",0.8
"1498 Tidaholm","ogiltiga valsedlar",..
"1498 Tidaholm","ej röstande",..
"1499 Falköping","Moderaterna",27.8
"1499 Falköping","Centerpartiet",9.3
"1499 Falköping","Folkpartiet",5.2
"1499 Falköping","Kristdemokraterna",7.8
"1499 Falköping","Miljöpartiet",5.3
"1499 Falköping","Socialdemokraterna",31.2
"1499 Falköping","Vänsterpartiet",4.7
"1499 Falköping","Sverigedemokraterna",7.8
"1499 Falköping","övriga partier",0.9
"1499 Falköping","ogiltiga valsedlar",..
"1499 Falköping","ej röstande",..
"1715 Kil","Moderaterna",26.0
"1715 Kil","Centerpartiet",9.1
"1715 Kil","Folkpartiet",5.6
"1715 Kil","Kristdemokraterna",5.1
"1715 Kil","Miljöpartiet",5.3
"1715 Kil","Socialdemokraterna",38.0
"1715 Kil","Vänsterpartiet",5.2
"1715 Kil","Sverigedemokraterna",4.7
"1715 Kil","övriga partier",1.0
"1715 Kil","ogiltiga valsedlar",..
"1715 Kil","ej röstande",..
"1730 Eda","Moderaterna",22.7
"1730 Eda","Centerpartiet",12.3
"1730 Eda","Folkpartiet",3.7
"1730 Eda","Kristdemokraterna",4.0
"1730 Eda","Miljöpartiet",2.8
"1730 Eda","Socialdemokraterna",43.0
"1730 Eda","Vänsterpartiet",4.6
"1730 Eda","Sverigedemokraterna",5.7
"1730 Eda","övriga partier",1.1
"1730 Eda","ogiltiga valsedlar",..
"1730 Eda","ej röstande",..
"1737 Torsby","Moderaterna",24.3
"1737 Torsby","Centerpartiet",8.8
"1737 Torsby","Folkpartiet",3.5
"1737 Torsby","Kristdemokraterna",3.1
"1737 Torsby","Miljöpartiet",2.8
"1737 Torsby","Socialdemokraterna",44.3
"1737 Torsby","Vänsterpartiet",7.2
"1737 Torsby","Sverigedemokraterna",4.2
"1737 Torsby","övriga partier",1.8
"1737 Torsby","ogiltiga valsedlar",..
"1737 Torsby","ej röstande",..
"1760 Storfors","Moderaterna",18.0
"1760 Storfors","Centerpartiet",6.4
"1760 Storfors","Folkpartiet",3.3
"1760 Storfors","Kristdemokraterna",3.9
"1760 Storfors","Miljöpartiet",3.5
"1760 Storfors","Socialdemokraterna",50.8
"1760 Storfors","Vänsterpartiet",7.3
"1760 Storfors","Sverigedemokraterna",5.7
"1760 Storfors","övriga partier",1.1
"1760 Storfors","ogiltiga valsedlar",..
"1760 Storfors","ej röstande",..
"1761 Hammarö","Moderaterna",31.5
"1761 Hammarö","Centerpartiet",4.5
"1761 Hammarö","Folkpartiet",7.5
"1761 Hammarö","Kristdemokraterna",5.6
"1761 Hammarö","Miljöpartiet",5.8
"1761 Hammarö","Socialdemokraterna",35.1
"1761 Hammarö","Vänsterpartiet",5.0
"1761 Hammarö","Sverigedemokraterna",3.9
"1761 Hammarö","övriga partier",1.2
"1761 Hammarö","ogiltiga valsedlar",..
"1761 Hammarö","ej röstande",..
"1762 Munkfors","Moderaterna",11.8
"1762 Munkfors","Centerpartiet",7.3
"1762 Munkfors","Folkpartiet",5.9
"1762 Munkfors","Kristdemokraterna",2.9
"1762 Munkfors","Miljöpartiet",2.6
"1762 Munkfors","Socialdemokraterna",56.1
"1762 Munkfors","Vänsterpartiet",6.6
"1762 Munkfors","Sverigedemokraterna",4.9
"1762 Munkfors","övriga partier",1.9
"1762 Munkfors","ogiltiga valsedlar",..
"1762 Munkfors","ej röstande",..
"1763 Forshaga","Moderaterna",21.1
"1763 Forshaga","Centerpartiet",6.0
"1763 Forshaga","Folkpartiet",5.1
"1763 Forshaga","Kristdemokraterna",4.3
"1763 Forshaga","Miljöpartiet",4.9
"1763 Forshaga","Socialdemokraterna",47.2
"1763 Forshaga","Vänsterpartiet",5.4
"1763 Forshaga","Sverigedemokraterna",5.2
"1763 Forshaga","övriga partier",0.9
"1763 Forshaga","ogiltiga valsedlar",..
"1763 Forshaga","ej röstande",..
"1764 Grums","Moderaterna",20.9
"1764 Grums","Centerpartiet",7.3
"1764 Grums","Folkpartiet",3.8
"1764 Grums","Kristdemokraterna",3.4
"1764 Grums","Miljöpartiet",3.7
"1764 Grums","Socialdemokraterna",48.8
"1764 Grums","Vänsterpartiet",5.3
"1764 Grums","Sverigedemokraterna",5.4
"1764 Grums","övriga partier",1.3
"1764 Grums","ogiltiga valsedlar",..
"1764 Grums","ej röstande",..
"1765 Årjäng","Moderaterna",24.4
"1765 Årjäng","Centerpartiet",14.3
"1765 Årjäng","Folkpartiet",7.4
"1765 Årjäng","Kristdemokraterna",8.4
"1765 Årjäng","Miljöpartiet",3.0
"1765 Årjäng","Socialdemokraterna",31.7
"1765 Årjäng","Vänsterpartiet",3.3
"1765 Årjäng","Sverigedemokraterna",6.6
"1765 Årjäng","övriga partier",1.0
"1765 Årjäng","ogiltiga valsedlar",..
"1765 Årjäng","ej röstande",..
"1766 Sunne","Moderaterna",27.4
"1766 Sunne","Centerpartiet",16.8
"1766 Sunne","Folkpartiet",4.9
"1766 Sunne","Kristdemokraterna",4.4
"1766 Sunne","Miljöpartiet",4.1
"1766 Sunne","Socialdemokraterna",32.6
"1766 Sunne","Vänsterpartiet",4.5
"1766 Sunne","Sverigedemokraterna",4.1
"1766 Sunne","övriga partier",1.1
"1766 Sunne","ogiltiga valsedlar",..
"1766 Sunne","ej röstande",..
"1780 Karlstad","Moderaterna",29.9
"1780 Karlstad","Centerpartiet",5.5
"1780 Karlstad","Folkpartiet",7.5
"1780 Karlstad","Kristdemokraterna",5.3
"1780 Karlstad","Miljöpartiet",8.0
"1780 Karlstad","Socialdemokraterna",32.9
"1780 Karlstad","Vänsterpartiet",5.5
"1780 Karlstad","Sverigedemokraterna",4.2
"1780 Karlstad","övriga partier",1.2
"1780 Karlstad","ogiltiga valsedlar",..
"1780 Karlstad","ej röstande",..
"1781 Kristinehamn","Moderaterna",25.4
"1781 Kristinehamn","Centerpartiet",6.1
"1781 Kristinehamn","Folkpartiet",6.1
"1781 Kristinehamn","Kristdemokraterna",4.4
"1781 Kristinehamn","Miljöpartiet",5.5
"1781 Kristinehamn","Socialdemokraterna",40.6
"1781 Kristinehamn","Vänsterpartiet",6.3
"1781 Kristinehamn","Sverigedemokraterna",4.5
"1781 Kristinehamn","övriga partier",1.1
"1781 Kristinehamn","ogiltiga valsedlar",..
"1781 Kristinehamn","ej röstande",..
"1782 Filipstad","Moderaterna",18.6
"1782 Filipstad","Centerpartiet",3.8
"1782 Filipstad","Folkpartiet",4.1
"1782 Filipstad","Kristdemokraterna",2.8
"1782 Filipstad","Miljöpartiet",3.6
"1782 Filipstad","Socialdemokraterna",51.8
"1782 Filipstad","Vänsterpartiet",8.2
"1782 Filipstad","Sverigedemokraterna",6.2
"1782 Filipstad","övriga partier",0.9
"1782 Filipstad","ogiltiga valsedlar",..
"1782 Filipstad","ej röstande",..
"1783 Hagfors","Moderaterna",14.4
"1783 Hagfors","Centerpartiet",7.1
"1783 Hagfors","Folkpartiet",4.0
"1783 Hagfors","Kristdemokraterna",2.2
"1783 Hagfors","Miljöpartiet",2.6
"1783 Hagfors","Socialdemokraterna",53.6
"1783 Hagfors","Vänsterpartiet",9.2
"1783 Hagfors","Sverigedemokraterna",5.3
"1783 Hagfors","övriga partier",1.7
"1783 Hagfors","ogiltiga valsedlar",..
"1783 Hagfors","ej röstande",..
"1784 Arvika","Moderaterna",23.6
"1784 Arvika","Centerpartiet",8.4
"1784 Arvika","Folkpartiet",5.5
"1784 Arvika","Kristdemokraterna",4.3
"1784 Arvika","Miljöpartiet",6.3
"1784 Arvika","Socialdemokraterna",39.0
"1784 Arvika","Vänsterpartiet",6.5
"1784 Arvika","Sverigedemokraterna",5.4
"1784 Arvika","övriga partier",1.0
"1784 Arvika","ogiltiga valsedlar",..
"1784 Arvika","ej röstande",..
"1785 Säffle","Moderaterna",27.4
"1785 Säffle","Centerpartiet",12.1
"1785 Säffle","Folkpartiet",5.6
"1785 Säffle","Kristdemokraterna",5.9
"1785 Säffle","Miljöpartiet",4.4
"1785 Säffle","Socialdemokraterna",33.6
"1785 Säffle","Vänsterpartiet",3.9
"1785 Säffle","Sverigedemokraterna",6.4
"1785 Säffle","övriga partier",0.7
"1785 Säffle","ogiltiga valsedlar",..
"1785 Säffle","ej röstande",..
"1814 Lekeberg","Moderaterna",24.8
"1814 Lekeberg","Centerpartiet",12.9
"1814 Lekeberg","Folkpartiet",4.4
"1814 Lekeberg","Kristdemokraterna",8.9
"1814 Lekeberg","Miljöpartiet",5.3
"1814 Lekeberg","Socialdemokraterna",30.7
"1814 Lekeberg","Vänsterpartiet",4.5
"1814 Lekeberg","Sverigedemokraterna",7.5
"1814 Lekeberg","övriga partier",1.1
"1814 Lekeberg","ogiltiga valsedlar",..
"1814 Lekeberg","ej röstande",..
"1860 Laxå","Moderaterna",19.5
"1860 Laxå","Centerpartiet",5.7
"1860 Laxå","Folkpartiet",5.2
"1860 Laxå","Kristdemokraterna",6.3
"1860 Laxå","Miljöpartiet",3.0
"1860 Laxå","Socialdemokraterna",49.1
"1860 Laxå","Vänsterpartiet",5.1
"1860 Laxå","Sverigedemokraterna",5.5
"1860 Laxå","övriga partier",0.6
"1860 Laxå","ogiltiga valsedlar",..
"1860 Laxå","ej röstande",..
"1861 Hallsberg","Moderaterna",20.7
"1861 Hallsberg","Centerpartiet",6.2
"1861 Hallsberg","Folkpartiet",4.8
"1861 Hallsberg","Kristdemokraterna",5.3
"1861 Hallsberg","Miljöpartiet",4.9
"1861 Hallsberg","Socialdemokraterna",44.8
"1861 Hallsberg","Vänsterpartiet",5.9
"1861 Hallsberg","Sverigedemokraterna",6.7
"1861 Hallsberg","övriga partier",0.8
"1861 Hallsberg","ogiltiga valsedlar",..
"1861 Hallsberg","ej röstande",..
"1862 Degerfors","Moderaterna",13.8
"1862 Degerfors","Centerpartiet",4.1
"1862 Degerfors","Folkpartiet",3.1
"1862 Degerfors","Kristdemokraterna",4.5
"1862 Degerfors","Miljöpartiet",4.9
"1862 Degerfors","Socialdemokraterna",52.7
"1862 Degerfors","Vänsterpartiet",10.8
"1862 Degerfors","Sverigedemokraterna",5.4
"1862 Degerfors","övriga partier",0.6
"1862 Degerfors","ogiltiga valsedlar",..
"1862 Degerfors","ej röstande",..
"1863 Hällefors","Moderaterna",17.8
"1863 Hällefors","Centerpartiet",4.7
"1863 Hällefors","Folkpartiet",3.6
"1863 Hällefors","Kristdemokraterna",2.5
"1863 Hällefors","Miljöpartiet",4.5
"1863 Hällefors","Socialdemokraterna",51.2
"1863 Hällefors","Vänsterpartiet",7.2
"1863 Hällefors","Sverigedemokraterna",7.2
"1863 Hällefors","övriga partier",1.2
"1863 Hällefors","ogiltiga valsedlar",..
"1863 Hällefors","ej röstande",..
"1864 Ljusnarsberg","Moderaterna",19.4
"1864 Ljusnarsberg","Centerpartiet",5.5
"1864 Ljusnarsberg","Folkpartiet",3.2
"1864 Ljusnarsberg","Kristdemokraterna",3.6
"1864 Ljusnarsberg","Miljöpartiet",4.5
"1864 Ljusnarsberg","Socialdemokraterna",44.4
"1864 Ljusnarsberg","Vänsterpartiet",7.9
"1864 Ljusnarsberg","Sverigedemokraterna",9.6
"1864 Ljusnarsberg","övriga partier",1.9
"1864 Ljusnarsberg","ogiltiga valsedlar",..
"1864 Ljusnarsberg","ej röstande",..
"1880 Örebro","Moderaterna",26.0
"1880 Örebro","Centerpartiet",4.8
"1880 Örebro","Folkpartiet",7.6
"1880 Örebro","Kristdemokraterna",7.0
"1880 Örebro","Miljöpartiet",8.1
"1880 Örebro","Socialdemokraterna",34.1
"1880 Örebro","Vänsterpartiet",5.8
"1880 Örebro","Sverigedemokraterna",5.5
"1880 Örebro","övriga partier",1.1
"1880 Örebro","ogiltiga valsedlar",..
"1880 Örebro","ej röstande",..
"1881 Kumla","Moderaterna",23.4
"1881 Kumla","Centerpartiet",5.2
"1881 Kumla","Folkpartiet",6.3
"1881 Kumla","Kristdemokraterna",6.9
"1881 Kumla","Miljöpartiet",4.7
"1881 Kumla","Socialdemokraterna",41.1
"1881 Kumla","Vänsterpartiet",4.2
"1881 Kumla","Sverigedemokraterna",7.2
"1881 Kumla","övriga partier",1.0
"1881 Kumla","ogiltiga valsedlar",..
"1881 Kumla","ej röstande",..
"1882 Askersund","Moderaterna",25.6
"1882 Askersund","Centerpartiet",8.1
"1882 Askersund","Folkpartiet",4.9
"1882 Askersund","Kristdemokraterna",6.0
"1882 Askersund","Miljöpartiet",4.9
"1882 Askersund","Socialdemokraterna",39.4
"1882 Askersund","Vänsterpartiet",4.6
"1882 Askersund","Sverigedemokraterna",5.8
"1882 Askersund","övriga partier",0.7
"1882 Askersund","ogiltiga valsedlar",..
"1882 Askersund","ej röstande",..
"1883 Karlskoga","Moderaterna",23.2
"1883 Karlskoga","Centerpartiet",3.1
"1883 Karlskoga","Folkpartiet",5.3
"1883 Karlskoga","Kristdemokraterna",4.8
"1883 Karlskoga","Miljöpartiet",5.4
"1883 Karlskoga","Socialdemokraterna",46.3
"1883 Karlskoga","Vänsterpartiet",5.3
"1883 Karlskoga","Sverigedemokraterna",4.7
"1883 Karlskoga","övriga partier",1.9
"1883 Karlskoga","ogiltiga valsedlar",..
"1883 Karlskoga","ej röstande",..
"1884 Nora","Moderaterna",24.2
"1884 Nora","Centerpartiet",6.2
"1884 Nora","Folkpartiet",6.4
"1884 Nora","Kristdemokraterna",5.5
"1884 Nora","Miljöpartiet",6.1
"1884 Nora","Socialdemokraterna",40.4
"1884 Nora","Vänsterpartiet",4.5
"1884 Nora","Sverigedemokraterna",5.8
"1884 Nora","övriga partier",1.0
"1884 Nora","ogiltiga valsedlar",..
"1884 Nora","ej röstande",..
"1885 Lindesberg","Moderaterna",23.5
"1885 Lindesberg","Centerpartiet",8.0
"1885 Lindesberg","Folkpartiet",5.0
"1885 Lindesberg","Kristdemokraterna",4.8
"1885 Lindesberg","Miljöpartiet",5.2
"1885 Lindesberg","Socialdemokraterna",38.6
"1885 Lindesberg","Vänsterpartiet",4.6
"1885 Lindesberg","Sverigedemokraterna",9.2
"1885 Lindesberg","övriga partier",1.0
"1885 Lindesberg","ogiltiga valsedlar",..
"1885 Lindesberg","ej röstande",..
"1904 Skinnskatteberg","Moderaterna",17.4
"1904 Skinnskatteberg","Centerpartiet",6.4
"1904 Skinnskatteberg","Folkpartiet",7.8
"1904 Skinnskatteberg","Kristdemokraterna",2.9
"1904 Skinnskatteberg","Miljöpartiet",5.3
"1904 Skinnskatteberg","Socialdemokraterna",45.3
"1904 Skinnskatteberg","Vänsterpartiet",7.4
"1904 Skinnskatteberg","Sverigedemokraterna",6.7
"1904 Skinnskatteberg","övriga partier",0.9
"1904 Skinnskatteberg","ogiltiga valsedlar",..
"1904 Skinnskatteberg","ej röstande",..
"1907 Surahammar","Moderaterna",19.4
"1907 Surahammar","Centerpartiet",2.8
"1907 Surahammar","Folkpartiet",5.7
"1907 Surahammar","Kristdemokraterna",2.9
"1907 Surahammar","Miljöpartiet",4.1
"1907 Surahammar","Socialdemokraterna",49.1
"1907 Surahammar","Vänsterpartiet",7.9
"1907 Surahammar","Sverigedemokraterna",7.0
"1907 Surahammar","övriga partier",1.1
"1907 Surahammar","ogiltiga valsedlar",..
"1907 Surahammar","ej röstande",..
"1960 Kungsör","Moderaterna",27.3
"1960 Kungsör","Centerpartiet",6.9
"1960 Kungsör","Folkpartiet",7.0
"1960 Kungsör","Kristdemokraterna",4.8
"1960 Kungsör","Miljöpartiet",5.0
"1960 Kungsör","Socialdemokraterna",35.3
"1960 Kungsör","Vänsterpartiet",5.6
"1960 Kungsör","Sverigedemokraterna",7.1
"1960 Kungsör","övriga partier",1.0
"1960 Kungsör","ogiltiga valsedlar",..
"1960 Kungsör","ej röstande",..
"1961 Hallstahammar","Moderaterna",20.4
"1961 Hallstahammar","Centerpartiet",3.5
"1961 Hallstahammar","Folkpartiet",6.1
"1961 Hallstahammar","Kristdemokraterna",4.3
"1961 Hallstahammar","Miljöpartiet",4.7
"1961 Hallstahammar","Socialdemokraterna",47.0
"1961 Hallstahammar","Vänsterpartiet",7.3
"1961 Hallstahammar","Sverigedemokraterna",5.7
"1961 Hallstahammar","övriga partier",1.1
"1961 Hallstahammar","ogiltiga valsedlar",..
"1961 Hallstahammar","ej röstande",..
"1962 Norberg","Moderaterna",20.0
"1962 Norberg","Centerpartiet",4.6
"1962 Norberg","Folkpartiet",4.7
"1962 Norberg","Kristdemokraterna",2.9
"1962 Norberg","Miljöpartiet",5.8
"1962 Norberg","Socialdemokraterna",42.4
"1962 Norberg","Vänsterpartiet",11.0
"1962 Norberg","Sverigedemokraterna",7.3
"1962 Norberg","övriga partier",1.1
"1962 Norberg","ogiltiga valsedlar",..
"1962 Norberg","ej röstande",..
"1980 Västerås","Moderaterna",30.4
"1980 Västerås","Centerpartiet",4.3
"1980 Västerås","Folkpartiet",8.9
"1980 Västerås","Kristdemokraterna",5.1
"1980 Västerås","Miljöpartiet",6.4
"1980 Västerås","Socialdemokraterna",32.6
"1980 Västerås","Vänsterpartiet",4.8
"1980 Västerås","Sverigedemokraterna",5.9
"1980 Västerås","övriga partier",1.6
"1980 Västerås","ogiltiga valsedlar",..
"1980 Västerås","ej röstande",..
"1981 Sala","Moderaterna",26.3
"1981 Sala","Centerpartiet",11.3
"1981 Sala","Folkpartiet",6.0
"1981 Sala","Kristdemokraterna",4.9
"1981 Sala","Miljöpartiet",5.9
"1981 Sala","Socialdemokraterna",33.5
"1981 Sala","Vänsterpartiet",4.8
"1981 Sala","Sverigedemokraterna",6.4
"1981 Sala","övriga partier",1.0
"1981 Sala","ogiltiga valsedlar",..
"1981 Sala","ej röstande",..
"1982 Fagersta","Moderaterna",21.2
"1982 Fagersta","Centerpartiet",3.4
"1982 Fagersta","Folkpartiet",4.9
"1982 Fagersta","Kristdemokraterna",3.7
"1982 Fagersta","Miljöpartiet",5.0
"1982 Fagersta","Socialdemokraterna",44.4
"1982 Fagersta","Vänsterpartiet",8.8
"1982 Fagersta","Sverigedemokraterna",7.7
"1982 Fagersta","övriga partier",0.9
"1982 Fagersta","ogiltiga valsedlar",..
"1982 Fagersta","ej röstande",..
"1983 Köping","Moderaterna",23.5
"1983 Köping","Centerpartiet",6.4
"1983 Köping","Folkpartiet",5.3
"1983 Köping","Kristdemokraterna",3.9
"1983 Köping","Miljöpartiet",5.1
"1983 Köping","Socialdemokraterna",41.0
"1983 Köping","Vänsterpartiet",6.8
"1983 Köping","Sverigedemokraterna",7.0
"1983 Köping","övriga partier",1.0
"1983 Köping","ogiltiga valsedlar",..
"1983 Köping","ej röstande",..
"1984 Arboga","Moderaterna",26.4
"1984 Arboga","Centerpartiet",5.8
"1984 Arboga","Folkpartiet",6.8
"1984 Arboga","Kristdemokraterna",4.5
"1984 Arboga","Miljöpartiet",6.2
"1984 Arboga","Socialdemokraterna",37.6
"1984 Arboga","Vänsterpartiet",5.7
"1984 Arboga","Sverigedemokraterna",6.0
"1984 Arboga","övriga partier",1.0
"1984 Arboga","ogiltiga valsedlar",..
"1984 Arboga","ej röstande",..
"2021 Vansbro","Moderaterna",19.7
"2021 Vansbro","Centerpartiet",13.9
"2021 Vansbro","Folkpartiet",3.5
"2021 Vansbro","Kristdemokraterna",6.8
"2021 Vansbro","Miljöpartiet",2.6
"2021 Vansbro","Socialdemokraterna",40.4
"2021 Vansbro","Vänsterpartiet",5.8
"2021 Vansbro","Sverigedemokraterna",6.0
"2021 Vansbro","övriga partier",1.2
"2021 Vansbro","ogiltiga valsedlar",..
"2021 Vansbro","ej röstande",..
"2023 Malung-Sälen","Moderaterna",30.0
"2023 Malung-Sälen","Centerpartiet",8.2
"2023 Malung-Sälen","Folkpartiet",5.8
"2023 Malung-Sälen","Kristdemokraterna",2.6
"2023 Malung-Sälen","Miljöpartiet",3.0
"2023 Malung-Sälen","Socialdemokraterna",36.5
"2023 Malung-Sälen","Vänsterpartiet",6.7
"2023 Malung-Sälen","Sverigedemokraterna",5.7
"2023 Malung-Sälen","övriga partier",1.5
"2023 Malung-Sälen","ogiltiga valsedlar",..
"2023 Malung-Sälen","ej röstande",..
"2026 Gagnef","Moderaterna",23.7
"2026 Gagnef","Centerpartiet",12.3
"2026 Gagnef","Folkpartiet",4.1
"2026 Gagnef","Kristdemokraterna",5.7
"2026 Gagnef","Miljöpartiet",6.1
"2026 Gagnef","Socialdemokraterna",34.9
"2026 Gagnef","Vänsterpartiet",5.0
"2026 Gagnef","Sverigedemokraterna",7.3
"2026 Gagnef","övriga partier",1.1
"2026 Gagnef","ogiltiga valsedlar",..
"2026 Gagnef","ej röstande",..
"2029 Leksand","Moderaterna",31.4
"2029 Leksand","Centerpartiet",9.4
"2029 Leksand","Folkpartiet",5.3
"2029 Leksand","Kristdemokraterna",8.8
"2029 Leksand","Miljöpartiet",6.5
"2029 Leksand","Socialdemokraterna",28.9
"2029 Leksand","Vänsterpartiet",4.1
"2029 Leksand","Sverigedemokraterna",4.0
"2029 Leksand","övriga partier",1.5
"2029 Leksand","ogiltiga valsedlar",..
"2029 Leksand","ej röstande",..
"2031 Rättvik","Moderaterna",26.5
"2031 Rättvik","Centerpartiet",11.2
"2031 Rättvik","Folkpartiet",5.1
"2031 Rättvik","Kristdemokraterna",4.9
"2031 Rättvik","Miljöpartiet",6.2
"2031 Rättvik","Socialdemokraterna",34.1
"2031 Rättvik","Vänsterpartiet",3.7
"2031 Rättvik","Sverigedemokraterna",6.1
"2031 Rättvik","övriga partier",2.2
"2031 Rättvik","ogiltiga valsedlar",..
